Index	Date	Hour	Original	Predicted	Error	Relative Error
1789	7/14/2014	12	1091	1113	-22	-0.020256308
1790	7/14/2014	13	1018	1015	3	0.002413748
1791	7/14/2014	14	1100	1057	43	0.038327523
1792	7/14/2014	15	1085	1115	-30	-0.028283423
1793	7/14/2014	16	1186	1051	135	0.113684695
1794	7/14/2014	17	1107	1129	-22	-0.020628577
1795	7/14/2014	18	748	797	-49	-0.06626746
1796	7/14/2014	19	435	440	-5	-0.013209548
1797	7/14/2014	20	245	226	19	0.073763589
1798	7/14/2014	21	135	148	-13	-0.098937905
1799	7/14/2014	22	71	82	-11	-0.161130542
1800	7/14/2014	23	62	53	9	0.137595142
1801	7/15/2014	0	73	76	-3	-0.045126578
1802	7/15/2014	1	148	126	22	0.14192972
1803	7/15/2014	2	266	271	-5	-0.022068634
1804	7/15/2014	3	406	405	1	0.001037539
1805	7/15/2014	4	655	652	3	0.004125208
1806	7/15/2014	5	943	897	46	0.048389908
1807	7/15/2014	6	1044	1209	-165	-0.15861378
1808	7/15/2014	7	1051	1076	-25	-0.024031069
1809	7/15/2014	8	1000	980	20	0.019264032
1810	7/15/2014	9	1057	1067	-10	-0.010289301
1811	7/15/2014	10	1103	1058	45	0.039922573
1812	7/15/2014	11	1151	1075	76	0.065321896
1813	7/15/2014	12	997	1035	-38	-0.038714714
1814	7/15/2014	13	899	954	-55	-0.061708062
1815	7/15/2014	14	1005	972	33	0.03185427
1816	7/15/2014	15	1059	1020	39	0.035987524
1817	7/15/2014	16	1126	1094	32	0.027750651
1818	7/15/2014	17	1088	1038	50	0.04584833
1819	7/15/2014	18	765	755	10	0.011979183
1820	7/15/2014	19	444	451	-7	-0.017665825
1821	7/15/2014	20	235	231	4	0.013320327
1822	7/15/2014	21	122	137	-15	-0.128906498
1823	7/15/2014	22	53	75	-22	-0.427569949
1824	7/15/2014	23	49	41	8	0.153882031
1825	7/16/2014	0	87	62	25	0.285041747
1826	7/16/2014	1	115	155	-40	-0.350714219
1827	7/16/2014	2	234	223	11	0.046255024
1828	7/16/2014	3	408	357	51	0.124948204
1829	7/16/2014	4	680	639	41	0.059816238
1830	7/16/2014	5	829	946	-117	-0.141214355
1831	7/16/2014	6	989	1028	-39	-0.039765853
1832	7/16/2014	7	963	1024	-61	-0.064038168
1833	7/16/2014	8	1055	941	114	0.107418889
1834	7/16/2014	9	1155	1116	39	0.033431435
1835	7/16/2014	10	1087	1150	-63	-0.058582969
1836	7/16/2014	11	1039	1059	-20	-0.019291509
1837	7/16/2014	12	964	960	4	0.003332506
1838	7/16/2014	13	873	931	-58	-0.067435085
1839	7/16/2014	14	954	1011	-57	-0.060368803
1840	7/16/2014	15	985	993	-8	-0.008279665
1841	7/16/2014	16	1066	1032	34	0.031080254
1842	7/16/2014	17	1082	1015	67	0.061698148
1843	7/16/2014	18	910	770	140	0.153387394
1844	7/16/2014	19	517	517	0	-0.001504539
1845	7/16/2014	20	301	254	47	0.154925126
1846	7/16/2014	21	129	162	-33	-0.259873323
1847	7/16/2014	22	85	71	14	0.153790454
1848	7/16/2014	23	75	61	14	0.174915395
1849	7/17/2014	0	72	91	-19	-0.266366223
1850	7/17/2014	1	156	128	28	0.175243932
1851	7/17/2014	2	329	278	51	0.153022551
1852	7/17/2014	3	472	513	-41	-0.087666607
1853	7/17/2014	4	727	755	-28	-0.039708592
1854	7/17/2014	5	1047	956	91	0.08641598
1855	7/17/2014	6	1172	1258	-86	-0.074009676
1856	7/17/2014	7	1125	1179	-54	-0.048680058
1857	7/17/2014	8	1179	1094	85	0.071623334
1858	7/17/2014	9	1172	1243	-71	-0.061014114
1859	7/17/2014	10	1239	1182	57	0.045298747
1860	7/17/2014	11	1216	1194	22	0.017832918
1861	7/17/2014	12	1106	1099	7	0.005675477
1862	7/17/2014	13	962	1052	-90	-0.094307601
1863	7/17/2014	14	1022	1101	-79	-0.077816304
1864	7/17/2014	15	972	1105	-133	-0.137478682
1865	7/17/2014	16	968	1066	-98	-0.102132384
1866	7/17/2014	17	1059	1005	54	0.050423932
1867	7/17/2014	18	832	801	31	0.036623819
1868	7/17/2014	19	479	473	6	0.012240863
1869	7/17/2014	20	238	256	-18	-0.0768837
1870	7/17/2014	21	131	122	9	0.063724853
1871	7/17/2014	22	92	79	13	0.133674196
1872	7/17/2014	23	92	70	22	0.232864084
1873	7/18/2014	0	92	105	-13	-0.146935074
1874	7/18/2014	1	120	159	-39	-0.325781014
1875	7/18/2014	2	291	236	55	0.187647157
1876	7/18/2014	3	433	466	-33	-0.077484103
1877	7/18/2014	4	896	720	176	0.195966396
1878	7/18/2014	5	1185	1171	14	0.011466773
1879	7/18/2014	6	783	1319	-536	-0.685794997
1880	7/18/2014	7	231	842	-611	-2.647745408
1881	7/18/2014	8	230	334	-104	-0.45327821
1882	7/18/2014	9	1075	377	698	0.648690567
1883	7/18/2014	10	1081	1258	-177	-0.164639274
1884	7/18/2014	11	1139	1147	-8	-0.007559389
1885	7/18/2014	12	1491	892	599	0.401549879
1886	7/18/2014	13	1336	1103	233	0.173760148
1887	7/18/2014	14	1220	1328	-108	-0.089251992
1888	7/18/2014	15	1261	1088	173	0.136787988
1889	7/18/2014	16	1283	1218	65	0.04993457
1890	7/18/2014	17	1266	1283	-17	-0.014004253
1891	7/18/2014	18	948	952	-4	-0.005000187
1892	7/18/2014	19	585	533	52	0.087222085
1893	7/18/2014	20	303	304	-1	-0.004511373
1894	7/18/2014	21	193	151	42	0.213035706
1895	7/18/2014	22	94	102	-8	-0.085536169
1896	7/18/2014	23	85	82	3	0.02851135
1897	7/19/2014	0	92	94	-2	-0.03201084
1898	7/19/2014	1	151	151	0	-0.003726138
1899	7/19/2014	2	315	304	11	0.034058191
1900	7/19/2014	3	491	464	27	0.054066634
1901	7/19/2014	4	742	882	-140	-0.189321863
1902	7/19/2014	5	1092	1033	59	0.053571529
1903	7/19/2014	6	1286	1026	260	0.201611867
1904	7/19/2014	7	1364	877	487	0.356584026
1905	7/19/2014	8	1270	1244	26	0.020369415
1906	7/19/2014	9	1227	1698	-471	-0.384626619
1907	7/19/2014	10	1257	1244	13	0.009984924
1908	7/19/2014	11	1124	1291	-167	-0.149345983
1909	7/19/2014	12	1134	1164	-30	-0.02649439
1910	7/19/2014	13	1068	1053	15	0.013244816
1911	7/19/2014	14	1099	1143	-44	-0.040657941
1912	7/19/2014	15	1086	1171	-85	-0.079169191
1913	7/19/2014	16	1027	1171	-144	-0.140264828
1914	7/19/2014	17	1056	1079	-23	-0.022595656
1915	7/19/2014	18	756	836	-80	-0.106455001
1916	7/19/2014	19	484	470	14	0.027187624
1917	7/19/2014	20	273	267	6	0.021485565
1918	7/19/2014	21	133	145	-12	-0.090374338
1919	7/19/2014	22	62	77	-15	-0.252089223
1920	7/19/2014	23	63	61	2	0.026876144
1921	7/20/2014	0	61	76	-15	-0.257795565
1922	7/20/2014	1	116	106	10	0.083042124
1923	7/20/2014	2	232	274	-42	-0.182628112
1924	7/20/2014	3	391	395	-4	-0.011531535
1925	7/20/2014	4	608	658	-50	-0.082704378
1926	7/20/2014	5	890	861	29	0.032575289
1927	7/20/2014	6	1086	956	130	0.118882727
1928	7/20/2014	7	1190	777	413	0.346590818
1929	7/20/2014	8	1070	1064	6	0.005304485
1930	7/20/2014	9	1006	1475	-469	-0.467045729
1931	7/20/2014	10	981	962	19	0.018387517
1932	7/20/2014	11	916	963	-47	-0.051938934
1933	7/20/2014	12	945	1089	-144	-0.152920713
1934	7/20/2014	13	935	943	-8	-0.008593028
1935	7/20/2014	14	1053	975	78	0.07330826
1936	7/20/2014	15	1056	1053	3	0.002117854
1937	7/20/2014	16	1087	1043	44	0.039685106
1938	7/20/2014	17	1037	1081	-44	-0.042639725
1939	7/20/2014	18	814	805	9	0.010083579
1940	7/20/2014	19	354	493	-139	-0.393328034
1941	7/20/2014	20	160	206	-46	-0.293420492
1942	7/20/2014	21	78	96	-18	-0.230999845
1943	7/20/2014	22	48	51	-3	-0.081445298
1944	7/20/2014	23	43	53	-10	-0.233584925
1945	7/21/2014	0	53	49	4	0.059582011
1946	7/21/2014	1	102	98	4	0.034549938
1947	7/21/2014	2	201	227	-26	-0.130422009
1948	7/21/2014	3	368	323	45	0.120406269
1949	7/21/2014	4	562	611	-49	-0.087906008
1950	7/21/2014	5	793	838	-45	-0.057037371
1951	7/21/2014	6	1013	839	174	0.170923612
1952	7/21/2014	7	1124	768	356	0.316158801
1953	7/21/2014	8	1047	1008	39	0.036618181
1954	7/21/2014	9	1154	1354	-200	-0.173691216
1955	7/21/2014	10	1194	1122	72	0.060002165
1956	7/21/2014	11	1027	1127	-100	-0.097620553
1957	7/21/2014	12	956	1124	-168	-0.176181129
1958	7/21/2014	13	914	946	-32	-0.035321602
1959	7/21/2014	14	966	988	-22	-0.023178403
1960	7/21/2014	15	1001	1017	-16	-0.016102839
1961	7/21/2014	16	1211	1031	180	0.148523586
1962	7/21/2014	17	1148	1199	-51	-0.045278324
1963	7/21/2014	18	866	844	22	0.025249221
1964	7/21/2014	19	490	473	17	0.032812068
1965	7/21/2014	20	236	245	-9	-0.040796012
1966	7/21/2014	21	111	126	-15	-0.135392349
1967	7/21/2014	22	82	64	18	0.215042084
1968	7/21/2014	23	70	77	-7	-0.108210774
1969	7/22/2014	0	79	75	4	0.047053647
1970	7/22/2014	1	156	129	27	0.170482302
1971	7/22/2014	2	324	315	9	0.027566414
1972	7/22/2014	3	481	516	-35	-0.074256231
1973	7/22/2014	4	743	752	-9	-0.013168884
1974	7/22/2014	5	898	1047	-149	-0.166802294
1975	7/22/2014	6	1034	1018	16	0.014720421
1976	7/22/2014	7	1146	868	278	0.241912994
1977	7/22/2014	8	1129	1030	99	0.087664803
1978	7/22/2014	9	1116	1503	-387	-0.347392373
1979	7/22/2014	10	1148	1091	57	0.048981529
1980	7/22/2014	11	1016	1055	-39	-0.038695715
1981	7/22/2014	12	1042	1143	-101	-0.097352402
1982	7/22/2014	13	1000	1039	-39	-0.039571422
1983	7/22/2014	14	1043	1063	-20	-0.019736541
1984	7/22/2014	15	1079	1102	-23	-0.021387971
1985	7/22/2014	16	1105	1146	-41	-0.037930792
1986	7/22/2014	17	1139	1103	36	0.030963024
1987	7/22/2014	18	873	869	4	0.003936882
1988	7/22/2014	19	390	482	-92	-0.237475487
1989	7/22/2014	20	222	205	17	0.073970793
1990	7/22/2014	21	108	118	-10	-0.093486624
1991	7/22/2014	22	76	64	12	0.150783691
1992	7/22/2014	23	70	68	2	0.016348877
1993	7/23/2014	0	87	75	12	0.130051289
1994	7/23/2014	1	165	152	13	0.075235391
1995	7/23/2014	2	231	313	-82	-0.357422397
1996	7/23/2014	3	449	391	58	0.127040865
1997	7/23/2014	4	637	678	-41	-0.065788089
1998	7/23/2014	5	889	916	-27	-0.031307136
1999	7/23/2014	6	1079	1107	-28	-0.026309424
2000	7/23/2014	7	1048	1184	-136	-0.130317945
2001	7/23/2014	8	1011	1034	-23	-0.02293932
2002	7/23/2014	9	1074	1048	26	0.023785388
2003	7/23/2014	10	1076	1116	-40	-0.037668409
2004	7/23/2014	11	1155	973	182	0.156949783
2005	7/23/2014	12	1050	1117	-67	-0.063812977
2006	7/23/2014	13	927	1012	-85	-0.09174625
2007	7/23/2014	14	994	981	13	0.012791944
2008	7/23/2014	15	1033	1015	18	0.016780994
2009	7/23/2014	16	1007	1119	-112	-0.111782135
2010	7/23/2014	17	1137	1030	107	0.093830569
2011	7/23/2014	18	858	848	10	0.010620215
2012	7/23/2014	19	457	445	12	0.024850384
2013	7/23/2014	20	238	232	6	0.02252422
2014	7/23/2014	21	98	110	-12	-0.125070361
2015	7/23/2014	22	83	63	20	0.23521689
2016	7/23/2014	23	87	73	14	0.156762783
2017	7/24/2014	0	86	92	-6	-0.076997635
2018	7/24/2014	1	158	156	2	0.011557193
2019	7/24/2014	2	289	275	14	0.04826693
2020	7/24/2014	3	409	486	-77	-0.189158906
2021	7/24/2014	4	636	646	-10	-0.017100516
2022	7/24/2014	5	914	890	24	0.025965637
2023	7/24/2014	6	1103	1132	-29	-0.027027787
2024	7/24/2014	7	1068	1209	-141	-0.132167407
2025	7/24/2014	8	993	1021	-28	-0.029203137
2026	7/24/2014	9	1063	1037	26	0.024100629
2027	7/24/2014	10	1054	1120	-66	-0.062797532
2028	7/24/2014	11	1048	1017	31	0.0293762
2029	7/24/2014	12	923	1018	-95	-0.103454202
2030	7/24/2014	13	883	893	-10	-0.012196412
2031	7/24/2014	14	972	976	-4	-0.004666235
2032	7/24/2014	15	982	1030	-48	-0.04973743
2033	7/24/2014	16	1034	1063	-29	-0.028711571
2034	7/24/2014	17	989	1077	-88	-0.089248101
2035	7/24/2014	18	764	800	-36	-0.047794136
2036	7/24/2014	19	423	388	35	0.081789632
2037	7/24/2014	20	185	214	-29	-0.15958767
2038	7/24/2014	21	135	91	44	0.324428556
2039	7/24/2014	22	67	90	-23	-0.349514036
2040	7/24/2014	23	56	63	-7	-0.126879347
2041	7/25/2014	0	99	66	33	0.327970765
2042	7/25/2014	1	147	178	-31	-0.21696242
2043	7/25/2014	2	289	269	20	0.068783543
2044	7/25/2014	3	391	458	-67	-0.17242397
2045	7/25/2014	4	545	599	-54	-0.100781982
2046	7/25/2014	5	750	791	-41	-0.055581741
2047	7/25/2014	6	858	960	-102	-0.119253663
2048	7/25/2014	7	870	945	-75	-0.086800715
2049	7/25/2014	8	811	882	-71	-0.088618043
2050	7/25/2014	9	890	922	-32	-0.036767516
2051	7/25/2014	10	859	944	-85	-0.099759694
2052	7/25/2014	11	967	868	99	0.101593089
2053	7/25/2014	12	860	922	-62	-0.07294159
2054	7/25/2014	13	814	828	-14	-0.017251494
2055	7/25/2014	14	844	886	-42	-0.050348134
2056	7/25/2014	15	776	881	-105	-0.135465832
2057	7/25/2014	16	870	890	-20	-0.023133689
2058	7/25/2014	17	817	930	-113	-0.138458517
2059	7/25/2014	18	628	654	-26	-0.04175729
2060	7/25/2014	19	404	356	48	0.117257636
2061	7/25/2014	20	237	209	28	0.116964964
2062	7/25/2014	21	120	116	4	0.028290567
2063	7/25/2014	22	72	78	-6	-0.095603694
2064	7/25/2014	23	45	65	-20	-0.454618883
2065	7/26/2014	0	62	60	2	0.022889103
2066	7/26/2014	1	117	122	-5	-0.048557513
2067	7/26/2014	2	256	234	22	0.083002925
2068	7/26/2014	3	391	400	-9	-0.024378998
2069	7/26/2014	4	752	580	172	0.227594856
2070	7/26/2014	5	944	955	-11	-0.011825161
2071	7/26/2014	6	1126	1070	56	0.049496792
2072	7/26/2014	7	1079	1094	-15	-0.014206364
2073	7/26/2014	8	1065	995	70	0.065258379
2074	7/26/2014	9	896	1107	-211	-0.235514862
2075	7/26/2014	10	960	932	28	0.028633937
2076	7/26/2014	11	887	1005	-118	-0.133841831
2077	7/26/2014	12	894	870	24	0.02666463
2078	7/26/2014	13	785	868	-83	-0.106933958
2079	7/26/2014	14	844	864	-20	-0.023764197
2080	7/26/2014	15	898	884	14	0.015060908
2081	7/26/2014	16	851	945	-94	-0.110953119
2082	7/26/2014	17	820	897	-77	-0.095038419
2083	7/26/2014	18	678	663	15	0.02146843
2084	7/26/2014	19	371	378	-7	-0.020604887
2085	7/26/2014	20	237	201	36	0.151254793
2086	7/26/2014	21	120	124	-4	-0.037787347
2087	7/26/2014	22	61	75	-14	-0.230995236
2088	7/26/2014	23	60	52	8	0.121138795
2089	7/27/2014	0	46	81	-35	-0.766651898
2090	7/27/2014	1	107	94	13	0.112853127
2091	7/27/2014	2	210	215	-5	-0.026292886
2092	7/27/2014	3	363	358	5	0.013281945
2093	7/27/2014	4	561	589	-28	-0.05004089
2094	7/27/2014	5	762	763	-1	-0.001840898
2095	7/27/2014	6	888	920	-32	-0.036701037
2096	7/27/2014	7	1064	888	176	0.164796122
2097	7/27/2014	8	918	1002	-84	-0.091968843
2098	7/27/2014	9	840	936	-96	-0.114734158
2099	7/27/2014	10	838	864	-26	-0.032192292
2100	7/27/2014	11	870	893	-23	-0.026478318
2101	7/27/2014	12	801	840	-39	-0.0488787
2102	7/27/2014	13	903	765	138	0.151783179
2103	7/27/2014	14	960	954	6	0.005533783
2104	7/27/2014	15	966	944	22	0.02217195
2105	7/27/2014	16	944	970	-26	-0.028419085
2106	7/27/2014	17	919	910	9	0.009550281
2107	7/27/2014	18	683	723	-40	-0.059392229
2108	7/27/2014	19	350	397	-47	-0.135809475
2109	7/27/2014	20	191	199	-8	-0.043479272
2110	7/27/2014	21	116	105	11	0.094490701
2111	7/27/2014	22	55	71	-16	-0.296872624
2112	7/27/2014	23	41	49	-8	-0.19628807
2113	7/28/2014	0	55	51	4	0.064921703
2114	7/28/2014	1	134	109	25	0.180890007
2115	7/28/2014	2	191	271	-80	-0.422301292
2116	7/28/2014	3	329	304	25	0.074887058
2117	7/28/2014	4	613	529	84	0.135601525
2118	7/28/2014	5	812	835	-23	-0.029409889
2119	7/28/2014	6	979	976	3	0.002458195
2120	7/28/2014	7	1076	978	98	0.090442521
2121	7/28/2014	8	992	986	6	0.005719406
2122	7/28/2014	9	1103	966	137	0.123974502
2123	7/28/2014	10	1141	1054	87	0.076105739
2124	7/28/2014	11	1050	1095	-45	-0.043685325
2125	7/28/2014	12	875	960	-85	-0.097789081
2126	7/28/2014	13	849	856	-7	-0.008809424
2127	7/28/2014	14	872	919	-47	-0.054268894
2128	7/28/2014	15	825	903	-78	-0.0955485
2129	7/28/2014	16	1037	875	162	0.156216676
2130	7/28/2014	17	941	987	-46	-0.049647768
2131	7/28/2014	18	732	725	7	0.009211272
2132	7/28/2014	19	436	403	33	0.07447134
2133	7/28/2014	20	261	237	24	0.091936113
2134	7/28/2014	21	108	144	-36	-0.341506521
2135	7/28/2014	22	63	56	7	0.097422928
2136	7/28/2014	23	44	50	-6	-0.158690596
2137	7/29/2014	0	56	58	-2	-0.038009225
2138	7/29/2014	1	155	118	37	0.233875489
2139	7/29/2014	2	251	279	-28	-0.112771859
2140	7/29/2014	3	501	397	104	0.206471996
2141	7/29/2014	4	735	767	-32	-0.044769287
2142	7/29/2014	5	935	945	-10	-0.011070691
2143	7/29/2014	6	1181	1076	105	0.088725692
2144	7/29/2014	7	1265	1214	51	0.040138413
2145	7/29/2014	8	1177	1148	29	0.024220436
2146	7/29/2014	9	1139	1112	27	0.02360067
2147	7/29/2014	10	1147	1125	22	0.018699071
2148	7/29/2014	11	1041	1129	-88	-0.084870317
2149	7/29/2014	12	1025	939	86	0.083669076
2150	7/29/2014	13	1008	977	31	0.030526278
2151	7/29/2014	14	1014	1046	-32	-0.032009384
2152	7/29/2014	15	1006	1002	4	0.002999903
2153	7/29/2014	16	1079	1043	36	0.032773347
2154	7/29/2014	17	950	1007	-57	-0.060506561
2155	7/29/2014	18	740	749	-9	-0.013340573
2156	7/29/2014	19	414	418	-4	-0.010339711
2157	7/29/2014	20	194	245	-51	-0.266213175
2158	7/29/2014	21	121	105	16	0.131909465
2159	7/29/2014	22	73	66	7	0.092616503
2160	7/29/2014	23	48	54	-6	-0.130478204
2161	7/30/2014	0	63	56	7	0.101863796
2162	7/30/2014	1	125	141	-16	-0.135882874
2163	7/30/2014	2	247	225	22	0.08531153
2164	7/30/2014	3	406	427	-21	-0.053076727
2165	7/30/2014	4	610	684	-74	-0.122468945
2166	7/30/2014	5	850	822	28	0.031913087
2167	7/30/2014	6	987	1039	-52	-0.052808759
2168	7/30/2014	7	1046	1115	-69	-0.066846972
2169	7/30/2014	8	999	1000	-1	-0.001067932
2170	7/30/2014	9	1055	978	77	0.072417406
2171	7/30/2014	10	1137	1080	57	0.04948179
2172	7/30/2014	11	1067	1049	18	0.016153025
2173	7/30/2014	12	951	969	-18	-0.019458742
2174	7/30/2014	13	935	929	6	0.00560406
2175	7/30/2014	14	921	977	-56	-0.061233224
2176	7/30/2014	15	951	914	37	0.038298052
2177	7/30/2014	16	1103	1020	83	0.074611608
2178	7/30/2014	17	1156	1024	132	0.114080346
2179	7/30/2014	18	839	854	-15	-0.01834329
2180	7/30/2014	19	447	448	-1	-0.003362689
